id,film,zustand,tomatometer
150,F7,nuechtern,26
150,F8,nuechtern,36
150,F9,nuechtern,36
150,F10,nuechtern,39
150,F11,nuechtern,27
150,F12,nuechtern,32
150,F13,nuechtern,29
150,F14,nuechtern,40
150,F15,nuechtern,28
150,F1,betrunken,61
150,F2,betrunken,41
150,F3,betrunken,39
150,F4,betrunken,34
150,F5,betrunken,56
150,F6,betrunken,52
150,F7,betrunken,57
150,F8,betrunken,61
150,F9,betrunken,62
150,F10,betrunken,51
150,F11,betrunken,60
150,F12,betrunken,45
150,F13,betrunken,57
150,F14,betrunken,64
150,F15,betrunken,51
151,F1,nuechtern,25
151,F2,nuechtern,14
151,F3,nuechtern,19
151,F4,nuechtern,24
151,F5,nuechtern,24
151,F6,nuechtern,28
151,F7,nuechtern,12
151,F8,nuechtern,38
151,F9,nuechtern,26
151,F10,nuechtern,13
151,F11,nuechtern,18
151,F12,nuechtern,9
151,F13,nuechtern,20
151,F14,nuechtern,11
151,F15,nuechtern,27
151,F1,betrunken,73
151,F2,betrunken,53
151,F3,betrunken,36
151,F4,betrunken,34
151,F5,betrunken,72
151,F6,betrunken,56
151,F7,betrunken,61
151,F8,betrunken,70
151,F9,betrunken,50
151,F10,betrunken,66
151,F11,betrunken,49
151,F12,betrunken,56
151,F13,betrunken,55
151,F14,betrunken,60
151,F15,betrunken,42
152,F1,nuechtern,46
152,F2,nuechtern,29
152,F4,nuechtern,38
152,F5,nuechtern,44
152,F6,nuechtern,34
152,F7,nuechtern,33
152,F8,nuechtern,39
152,F9,nuechtern,27
152,F10,nuechtern,33
152,F11,nuechtern,27
152,F12,nuechtern,35
152,F13,nuechtern,34
152,F14,nuechtern,45
152,F15,nuechtern,30
152,F1,betrunken,61
152,F2,betrunken,48
152,F3,betrunken,48
152,F4,betrunken,53
152,F5,betrunken,67
152,F6,betrunken,62
152,F7,betrunken,54
152,F8,betrunken,76
152,F9,betrunken,62
152,F10,betrunken,65
152,F11,betrunken,52
152,F12,betrunken,70
152,F13,betrunken,62
152,F14,betrunken,59
152,F15,betrunken,58
153,F1,nuechtern,30
153,F2,nuechtern,24
153,F3,nuechtern,14
153,F4,nuechtern,24
153,F5,nuechtern,16
153,F6,nuechtern,35
153,F7,nuechtern,23
153,F8,nuechtern,24
153,F9,nuechtern,33
153,F10,nuechtern,20
153,F11,nuechtern,18
153,F12,nuechtern,39
153,F13,nuechtern,38
153,F14,nuechtern,35
153,F15,nuechtern,26
153,F1,betrunken,50
153,F2,betrunken,42
153,F3,betrunken,32
153,F4,betrunken,51
153,F5,betrunken,49
153,F6,betrunken,41
153,F7,betrunken,38
153,F8,betrunken,61
153,F9,betrunken,54
153,F10,betrunken,44
153,F11,betrunken,41
153,F12,betrunken,69
153,F13,betrunken,68
153,F14,betrunken,58
153,F15,betrunken,44
154,F1,nuechtern,19
154,F2,nuechtern,16
154,F3,nuechtern,11
154,F4,nuechtern,37
154,F5,nuechtern,47
154,F6,nuechtern,38
154,F7,nuechtern,51
154,F8,nuechtern,36
154,F9,nuechtern,22
154,F10,nuechtern,33
154,F11,nuechtern,34
154,F12,nuechtern,32
154,F13,nuechtern,19
154,F14,nuechtern,38
154,F15,nuechtern,18
154,F1,betrunken,63
154,F2,betrunken,53
154,F3,betrunken,46
154,F4,betrunken,38
154,F5,betrunken,51
154,F6,betrunken,44
154,F7,betrunken,65
154,F8,betrunken,78
154,F9,betrunken,51
154,F10,betrunken,64
154,F11,betrunken,35
154,F12,betrunken,60
154,F13,betrunken,61
154,F14,betrunken,61
154,F15,betrunken,41
155,F1,nuechtern,46
155,F2,nuechtern,25
155,F3,nuechtern,16
155,F4,nuechtern,27
155,F5,nuechtern,41
155,F6,nuechtern,45
155,F7,nuechtern,45
155,F8,nuechtern,45
155,F9,nuechtern,34
155,F10,nuechtern,42
155,F11,nuechtern,31
155,F12,nuechtern,46
155,F13,nuechtern,26
155,F14,nuechtern,34
155,F15,nuechtern,33
155,F1,betrunken,51
155,F2,betrunken,44
155,F3,betrunken,27
155,F4,betrunken,39
155,F5,betrunken,54
155,F6,betrunken,50
155,F7,betrunken,41
155,F8,betrunken,68
155,F9,betrunken,61
155,F10,betrunken,56
155,F11,betrunken,47
155,F12,betrunken,47
155,F13,betrunken,69
155,F14,betrunken,72
155,F15,betrunken,36
156,F1,nuechtern,37
156,F2,nuechtern,20
156,F3,nuechtern,14
156,F4,nuechtern,28
156,F5,nuechtern,38
156,F6,nuechtern,40
156,F7,nuechtern,21
156,F8,nuechtern,31
156,F9,nuechtern,39
156,F10,nuechtern,35
156,F11,nuechtern,17
156,F12,nuechtern,24
156,F13,nuechtern,20
156,F14,nuechtern,33
156,F15,nuechtern,17
156,F1,betrunken,39
156,F2,betrunken,29
156,F3,betrunken,42
156,F4,betrunken,26
156,F5,betrunken,48
156,F6,betrunken,49
156,F7,betrunken,48
156,F8,betrunken,49
156,F9,betrunken,54
156,F10,betrunken,37
156,F11,betrunken,42
156,F12,betrunken,68
156,F13,betrunken,57
156,F14,betrunken,48
156,F15,betrunken,41
157,F1,nuechtern,30
157,F2,nuechtern,28
157,F3,nuechtern,15
157,F4,nuechtern,27
157,F5,nuechtern,33
157,F6,nuechtern,39
157,F7,nuechtern,37
157,F8,nuechtern,53
157,F9,nuechtern,26
157,F10,nuechtern,22
157,F11,nuechtern,28
157,F12,nuechtern,27
157,F13,nuechtern,28
157,F14,nuechtern,34
157,F15,nuechtern,33
157,F1,betrunken,52
157,F2,betrunken,54
157,F3,betrunken,35
157,F4,betrunken,33
157,F5,betrunken,51
157,F6,betrunken,58
157,F7,betrunken,60
157,F8,betrunken,54
157,F9,betrunken,52
157,F10,betrunken,55
157,F11,betrunken,49
157,F12,betrunken,58
157,F13,betrunken,62
157,F14,betrunken,49
157,F15,betrunken,35
158,F1,nuechtern,37
158,F2,nuechtern,38
158,F3,nuechtern,17
158,F4,nuechtern,42
158,F5,nuechtern,41
158,F6,nuechtern,42
158,F7,nuechtern,42
158,F8,nuechtern,55
158,F9,nuechtern,49
158,F10,nuechtern,42
158,F11,nuechtern,44
158,F12,nuechtern,28
158,F13,nuechtern,31
158,F14,nuechtern,29
158,F15,nuechtern,33
158,F1,betrunken,67
158,F2,betrunken,67
158,F3,betrunken,43
158,F4,betrunken,43
158,F5,betrunken,82
158,F6,betrunken,68
158,F7,betrunken,72
158,F8,betrunken,73
158,F9,betrunken,74
158,F10,betrunken,54
158,F11,betrunken,72
158,F12,betrunken,82
158,F13,betrunken,68
158,F14,betrunken,69
158,F15,betrunken,59
159,F1,nuechtern,37
159,F2,nuechtern,21
159,F3,nuechtern,26
159,F4,nuechtern,26
159,F5,nuechtern,34
159,F6,nuechtern,34
159,F7,nuechtern,25
159,F8,nuechtern,24
159,F9,nuechtern,36
159,F10,nuechtern,22
159,F11,nuechtern,12
159,F12,nuechtern,44
159,F13,nuechtern,26
159,F14,nuechtern,25
159,F15,nuechtern,21
159,F1,betrunken,55
159,F2,betrunken,55
159,F3,betrunken,29
159,F4,betrunken,38
159,F5,betrunken,66
159,F6,betrunken,67
159,F7,betrunken,44
159,F8,betrunken,79
159,F9,betrunken,67
159,F10,betrunken,59
159,F11,betrunken,60
159,F12,betrunken,49
159,F13,betrunken,71
159,F14,betrunken,71
159,F15,betrunken,33
160,F1,nuechtern,28
160,F2,nuechtern,28
160,F3,nuechtern,26
160,F4,nuechtern,22
160,F5,nuechtern,41
160,F6,nuechtern,34
160,F7,nuechtern,33
160,F8,nuechtern,31
160,F9,nuechtern,41
160,F10,nuechtern,36
160,F11,nuechtern,29
160,F12,nuechtern,21
160,F13,nuechtern,28
160,F14,nuechtern,30
160,F15,nuechtern,35
160,F1,betrunken,73
160,F2,betrunken,45
160,F3,betrunken,33
160,F4,betrunken,54
160,F5,betrunken,67
160,F6,betrunken,68
160,F7,betrunken,44
160,F8,betrunken,69
160,F9,betrunken,63
160,F10,betrunken,58
160,F11,betrunken,38
160,F12,betrunken,49
160,F13,betrunken,60
160,F14,betrunken,63
160,F15,betrunken,43
161,F1,nuechtern,44
161,F2,nuechtern,20
161,F3,nuechtern,30
161,F4,nuechtern,28
161,F5,nuechtern,44
161,F6,nuechtern,35
161,F7,nuechtern,34
161,F8,nuechtern,33
161,F9,nuechtern,35
161,F10,nuechtern,35
161,F11,nuechtern,34
161,F12,nuechtern,24
161,F13,nuechtern,22
161,F14,nuechtern,44
161,F15,nuechtern,20
161,F1,betrunken,52
161,F2,betrunken,54
161,F3,betrunken,53
161,F4,betrunken,61
161,F5,betrunken,82
161,F6,betrunken,78
161,F7,betrunken,54
161,F8,betrunken,82
161,F9,betrunken,64
161,F10,betrunken,66
161,F11,betrunken,54
161,F12,betrunken,71
161,F13,betrunken,63
161,F14,betrunken,68
161,F15,betrunken,63
162,F1,nuechtern,20
162,F2,nuechtern,15
162,F3,nuechtern,21
162,F4,nuechtern,23
162,F5,nuechtern,43
162,F6,nuechtern,32
162,F7,nuechtern,27
162,F8,nuechtern,30
162,F9,nuechtern,27
162,F10,nuechtern,25
162,F11,nuechtern,25
162,F12,nuechtern,8
162,F13,nuechtern,17
162,F14,nuechtern,34
162,F15,nuechtern,11
162,F1,betrunken,55
162,F2,betrunken,48
162,F3,betrunken,40
162,F4,betrunken,29
162,F5,betrunken,58
162,F6,betrunken,46
162,F7,betrunken,55
162,F8,betrunken,69
162,F9,betrunken,55
162,F10,betrunken,35
162,F11,betrunken,54
162,F12,betrunken,50
162,F13,betrunken,54
162,F14,betrunken,57
162,F15,betrunken,49
163,F1,nuechtern,43
163,F2,nuechtern,26
163,F3,nuechtern,24
163,F4,nuechtern,31
163,F5,nuechtern,41
163,F6,nuechtern,25
163,F7,nuechtern,34
163,F8,nuechtern,28
163,F9,nuechtern,24
163,F10,nuechtern,34
163,F11,nuechtern,26
163,F12,nuechtern,22
163,F13,nuechtern,23
163,F14,nuechtern,30
163,F15,nuechtern,22
163,F1,betrunken,61
163,F2,betrunken,55
163,F3,betrunken,35
163,F4,betrunken,46
163,F5,betrunken,62
163,F6,betrunken,70
163,F7,betrunken,54
163,F8,betrunken,67
163,F9,betrunken,58
163,F10,betrunken,61
163,F11,betrunken,58
163,F12,betrunken,67
163,F13,betrunken,70
163,F14,betrunken,62
163,F15,betrunken,50
164,F1,nuechtern,46
164,F2,nuechtern,27
164,F3,nuechtern,32
164,F4,nuechtern,34
164,F5,nuechtern,32
164,F6,nuechtern,28
164,F7,nuechtern,32
164,F8,nuechtern,37
164,F9,nuechtern,33
164,F10,nuechtern,23
164,F11,nuechtern,28
164,F12,nuechtern,28
164,F13,nuechtern,20
164,F14,nuechtern,35
164,F15,nuechtern,36
164,F1,betrunken,64
164,F2,betrunken,52
164,F3,betrunken,35
164,F4,betrunken,49
164,F5,betrunken,75
164,F6,betrunken,63
164,F7,betrunken,69
164,F8,betrunken,86
164,F9,betrunken,59
164,F10,betrunken,56
164,F11,betrunken,67
164,F12,betrunken,59
164,F13,betrunken,73
164,F14,betrunken,77
164,F15,betrunken,57
165,F1,nuechtern,26
165,F2,nuechtern,35
165,F3,nuechtern,28
165,F4,nuechtern,17
165,F5,nuechtern,31
165,F6,nuechtern,49
165,F7,nuechtern,41
165,F8,nuechtern,40
165,F9,nuechtern,33
165,F10,nuechtern,34
165,F11,nuechtern,22
165,F12,nuechtern,19
165,F13,nuechtern,19
165,F14,nuechtern,40
165,F15,nuechtern,41
165,F1,betrunken,48
165,F2,betrunken,35
165,F3,betrunken,48
165,F4,betrunken,51
165,F5,betrunken,54
165,F6,betrunken,51
165,F7,betrunken,61
165,F8,betrunken,49
165,F9,betrunken,44
165,F10,betrunken,44
165,F11,betrunken,53
165,F12,betrunken,58
165,F13,betrunken,63
165,F14,betrunken,53
165,F15,betrunken,39
166,F1,nuechtern,43
166,F2,nuechtern,15
166,F3,nuechtern,9
166,F4,nuechtern,30
166,F5,nuechtern,32
166,F6,nuechtern,41
166,F7,nuechtern,46
166,F8,nuechtern,31
166,F9,nuechtern,24
166,F10,nuechtern,18
166,F11,nuechtern,38
166,F12,nuechtern,32
166,F13,nuechtern,16
166,F14,nuechtern,31
166,F15,nuechtern,28
166,F1,betrunken,49
166,F2,betrunken,48
166,F3,betrunken,26
166,F4,betrunken,46
166,F5,betrunken,48
166,F6,betrunken,52
166,F7,betrunken,45
166,F8,betrunken,58
166,F9,betrunken,50
166,F10,betrunken,38
166,F11,betrunken,51
166,F12,betrunken,40
166,F13,betrunken,56
166,F14,betrunken,61
166,F15,betrunken,42
167,F1,nuechtern,48
167,F2,nuechtern,34
167,F3,nuechtern,10
167,F4,nuechtern,40
167,F5,nuechtern,44
167,F6,nuechtern,48
167,F7,nuechtern,37
167,F8,nuechtern,30
167,F9,nuechtern,41
167,F10,nuechtern,33
167,F11,nuechtern,30
167,F12,nuechtern,19
167,F13,nuechtern,22
167,F14,nuechtern,29
167,F15,nuechtern,39
167,F1,betrunken,58
167,F2,betrunken,56
167,F3,betrunken,46
167,F4,betrunken,47
167,F5,betrunken,81
167,F6,betrunken,64
167,F7,betrunken,52
167,F8,betrunken,89
167,F9,betrunken,69
167,F10,betrunken,62
167,F11,betrunken,56
167,F12,betrunken,68
167,F13,betrunken,60
167,F14,betrunken,54
167,F15,betrunken,41
168,F1,nuechtern,38
168,F2,nuechtern,19
168,F3,nuechtern,28
168,F4,nuechtern,35
168,F5,nuechtern,40
168,F6,nuechtern,36
168,F7,nuechtern,29
168,F8,nuechtern,43
168,F9,nuechtern,39
168,F10,nuechtern,27
168,F11,nuechtern,21
168,F12,nuechtern,41
168,F13,nuechtern,25
168,F14,nuechtern,31
168,F15,nuechtern,26
168,F1,betrunken,72
168,F2,betrunken,61
168,F3,betrunken,42
168,F4,betrunken,58
168,F5,betrunken,67
168,F6,betrunken,65
168,F7,betrunken,69
168,F8,betrunken,85
168,F9,betrunken,71
168,F10,betrunken,61
168,F11,betrunken,71
168,F12,betrunken,71
168,F13,betrunken,95
168,F14,betrunken,77
168,F15,betrunken,73
169,F1,nuechtern,48
169,F2,nuechtern,46
169,F3,nuechtern,26
169,F4,nuechtern,41
169,F5,nuechtern,47
169,F6,nuechtern,40
169,F7,nuechtern,30
169,F8,nuechtern,44
169,F9,nuechtern,35
169,F10,nuechtern,37
169,F11,nuechtern,32
169,F12,nuechtern,23
169,F13,nuechtern,31
169,F14,nuechtern,29
169,F15,nuechtern,38
169,F1,betrunken,59
169,F2,betrunken,66
169,F3,betrunken,38
169,F4,betrunken,51
169,F5,betrunken,81
169,F6,betrunken,60
169,F7,betrunken,71
169,F8,betrunken,80
169,F9,betrunken,72
169,F10,betrunken,65
169,F11,betrunken,57
169,F12,betrunken,67
169,F13,betrunken,79
169,F14,betrunken,64
169,F15,betrunken,45
170,F1,nuechtern,32
170,F2,nuechtern,25
170,F3,nuechtern,9
170,F4,nuechtern,30
170,F5,nuechtern,44
170,F6,nuechtern,38
170,F7,nuechtern,38
170,F8,nuechtern,53
170,F9,nuechtern,33
170,F10,nuechtern,36
170,F11,nuechtern,30
170,F12,nuechtern,35
170,F13,nuechtern,23
170,F14,nuechtern,29
170,F15,nuechtern,33
170,F1,betrunken,66
170,F2,betrunken,39
170,F3,betrunken,31
170,F4,betrunken,54
170,F5,betrunken,73
170,F6,betrunken,45
170,F7,betrunken,57
170,F8,betrunken,63
170,F9,betrunken,62
170,F10,betrunken,52
170,F11,betrunken,53
170,F12,betrunken,55
170,F13,betrunken,67
170,F14,betrunken,63
170,F15,betrunken,36
171,F1,nuechtern,45
171,F2,nuechtern,18
171,F3,nuechtern,0
171,F4,nuechtern,38
171,F5,nuechtern,38
171,F6,nuechtern,27
171,F7,nuechtern,40
171,F8,nuechtern,44
171,F9,nuechtern,30
171,F10,nuechtern,31
171,F11,nuechtern,25
171,F12,nuechtern,31
171,F13,nuechtern,25
171,F14,nuechtern,28
171,F15,nuechtern,34
171,F1,betrunken,61
171,F2,betrunken,43
171,F3,betrunken,50
171,F4,betrunken,33
171,F5,betrunken,66
171,F6,betrunken,59
171,F7,betrunken,52
171,F8,betrunken,69
171,F9,betrunken,73
171,F10,betrunken,55
171,F11,betrunken,48
171,F12,betrunken,56
171,F13,betrunken,59
171,F14,betrunken,75
171,F15,betrunken,49
172,F1,nuechtern,33
172,F2,nuechtern,30
172,F3,nuechtern,26
172,F4,nuechtern,26
172,F5,nuechtern,24
172,F6,nuechtern,43
172,F7,nuechtern,34
172,F8,nuechtern,38
172,F9,nuechtern,26
172,F10,nuechtern,34
172,F11,nuechtern,25
172,F12,nuechtern,15
172,F13,nuechtern,15
172,F14,nuechtern,24
172,F15,nuechtern,24
172,F1,betrunken,72
172,F2,betrunken,59
172,F3,betrunken,58
172,F4,betrunken,53
172,F5,betrunken,60
172,F6,betrunken,64
172,F7,betrunken,54
172,F8,betrunken,86
172,F9,betrunken,69
172,F10,betrunken,61
172,F11,betrunken,54
172,F12,betrunken,66
172,F13,betrunken,84
172,F14,betrunken,67
172,F15,betrunken,64
173,F1,nuechtern,37
173,F2,nuechtern,25
173,F3,nuechtern,13
173,F4,nuechtern,22
173,F5,nuechtern,27
173,F6,nuechtern,39
173,F7,nuechtern,31
173,F8,nuechtern,39
173,F9,nuechtern,40
173,F10,nuechtern,31
173,F11,nuechtern,32
173,F12,nuechtern,20
173,F13,nuechtern,17
173,F14,nuechtern,40
173,F15,nuechtern,34
173,F1,betrunken,49
173,F2,betrunken,45
173,F3,betrunken,37
173,F4,betrunken,42
173,F5,betrunken,59
173,F6,betrunken,57
173,F7,betrunken,50
173,F8,betrunken,56
173,F9,betrunken,45
173,F10,betrunken,48
173,F11,betrunken,60
173,F12,betrunken,65
173,F13,betrunken,64
173,F14,betrunken,52
173,F15,betrunken,35
174,F1,nuechtern,26
174,F2,nuechtern,30
174,F3,nuechtern,30
174,F4,nuechtern,55
174,F5,nuechtern,45
174,F6,nuechtern,44
174,F7,nuechtern,32
174,F8,nuechtern,39
174,F9,nuechtern,40
174,F10,nuechtern,34
174,F11,nuechtern,35
174,F12,nuechtern,42
174,F13,nuechtern,22
174,F14,nuechtern,38
174,F15,nuechtern,27
174,F1,betrunken,60
174,F2,betrunken,49
174,F3,betrunken,41
174,F4,betrunken,69
174,F5,betrunken,69
174,F6,betrunken,67
174,F7,betrunken,68
174,F8,betrunken,70
174,F9,betrunken,59
174,F10,betrunken,72
174,F11,betrunken,59
174,F12,betrunken,64
174,F13,betrunken,77
174,F14,betrunken,81
174,F15,betrunken,62
175,F1,nuechtern,36
175,F2,nuechtern,23
175,F3,nuechtern,7
175,F4,nuechtern,20
175,F5,nuechtern,29
175,F6,nuechtern,31
175,F7,nuechtern,25
175,F8,nuechtern,36
175,F9,nuechtern,35
175,F10,nuechtern,33
175,F11,nuechtern,30
175,F12,nuechtern,20
175,F13,nuechtern,16
175,F14,nuechtern,32
175,F15,nuechtern,25
175,F1,betrunken,55
175,F2,betrunken,53
175,F3,betrunken,29
175,F4,betrunken,55
175,F5,betrunken,61
175,F6,betrunken,58
175,F7,betrunken,47
175,F8,betrunken,59
175,F9,betrunken,61
175,F10,betrunken,72
175,F11,betrunken,53
175,F12,betrunken,63
175,F13,betrunken,53
175,F14,betrunken,69
175,F15,betrunken,44
176,F1,nuechtern,42
176,F2,nuechtern,16
176,F3,nuechtern,20
176,F4,nuechtern,43
176,F5,nuechtern,39
176,F6,nuechtern,36
176,F7,nuechtern,38
176,F8,nuechtern,47
176,F9,nuechtern,42
176,F10,nuechtern,34
176,F11,nuechtern,26
176,F12,nuechtern,37
176,F13,nuechtern,24
176,F14,nuechtern,42
176,F15,nuechtern,42
176,F1,betrunken,61
176,F2,betrunken,57
176,F3,betrunken,44
176,F4,betrunken,45
176,F5,betrunken,77
176,F6,betrunken,69
176,F7,betrunken,62
176,F8,betrunken,69
176,F9,betrunken,63
176,F10,betrunken,75
176,F11,betrunken,68
176,F12,betrunken,67
176,F13,betrunken,61
176,F14,betrunken,71
176,F15,betrunken,54
177,F1,nuechtern,50
177,F2,nuechtern,35
177,F3,nuechtern,26
177,F4,nuechtern,31
177,F5,nuechtern,58
177,F6,nuechtern,37
177,F7,nuechtern,34
177,F8,nuechtern,47
177,F9,nuechtern,41
177,F10,nuechtern,38
177,F11,nuechtern,21
177,F12,nuechtern,26
177,F13,nuechtern,23
177,F14,nuechtern,37
177,F15,nuechtern,40
177,F1,betrunken,55
177,F2,betrunken,47
177,F3,betrunken,42
177,F4,betrunken,48
177,F5,betrunken,64
177,F6,betrunken,63
177,F7,betrunken,61
177,F8,betrunken,64
177,F9,betrunken,59
177,F10,betrunken,49
177,F11,betrunken,55
177,F12,betrunken,57
177,F13,betrunken,66
177,F14,betrunken,61
177,F15,betrunken,51
178,F1,nuechtern,28
178,F2,nuechtern,29
178,F3,nuechtern,18
178,F4,nuechtern,40
178,F5,nuechtern,41
178,F6,nuechtern,38
178,F7,nuechtern,29
178,F8,nuechtern,44
178,F9,nuechtern,35
178,F10,nuechtern,25
178,F11,nuechtern,21
178,F12,nuechtern,23
178,F13,nuechtern,26
178,F14,nuechtern,24
178,F15,nuechtern,25
178,F1,betrunken,62
178,F2,betrunken,50
178,F3,betrunken,29
178,F4,betrunken,37
178,F5,betrunken,62
178,F6,betrunken,58
178,F7,betrunken,54
178,F8,betrunken,59
178,F9,betrunken,53
178,F10,betrunken,56
178,F11,betrunken,26
178,F12,betrunken,64
178,F13,betrunken,61
178,F14,betrunken,42
178,F15,betrunken,47
179,F1,nuechtern,31
179,F2,nuechtern,24
179,F3,nuechtern,9
179,F4,nuechtern,42
179,F5,nuechtern,25
179,F6,nuechtern,47
179,F7,nuechtern,28
179,F8,nuechtern,33
179,F9,nuechtern,45
179,F10,nuechtern,37
179,F11,nuechtern,37
179,F12,nuechtern,32
179,F13,nuechtern,30
179,F14,nuechtern,36
179,F15,nuechtern,21
179,F1,betrunken,62
179,F2,betrunken,55
179,F3,betrunken,53
179,F4,betrunken,43
179,F5,betrunken,78
179,F6,betrunken,62
179,F7,betrunken,72
179,F8,betrunken,72
179,F9,betrunken,63
179,F10,betrunken,80
179,F11,betrunken,67
179,F12,betrunken,53
179,F13,betrunken,84
179,F14,betrunken,60
179,F15,betrunken,66
180,F1,nuechtern,39
180,F2,nuechtern,16
180,F3,nuechtern,12
180,F4,nuechtern,26
180,F5,nuechtern,40
180,F6,nuechtern,30
180,F7,nuechtern,27
180,F8,nuechtern,34
180,F9,nuechtern,38
180,F10,nuechtern,30
180,F11,nuechtern,20
180,F12,nuechtern,25
180,F13,nuechtern,15
180,F14,nuechtern,31
180,F15,nuechtern,21
180,F1,betrunken,39
180,F2,betrunken,37
180,F3,betrunken,29
180,F4,betrunken,35
180,F5,betrunken,56
180,F6,betrunken,58
180,F7,betrunken,45
180,F8,betrunken,62
180,F9,betrunken,53
180,F10,betrunken,53
180,F11,betrunken,36
180,F12,betrunken,41
180,F13,betrunken,61
180,F14,betrunken,53
180,F15,betrunken,41
181,F1,nuechtern,27
181,F2,nuechtern,24
181,F3,nuechtern,21
181,F4,nuechtern,20
181,F5,nuechtern,41
181,F6,nuechtern,42
181,F7,nuechtern,33
181,F8,nuechtern,32
181,F9,nuechtern,32
181,F10,nuechtern,36
181,F11,nuechtern,27
181,F12,nuechtern,23
181,F13,nuechtern,25
181,F14,nuechtern,27
181,F15,nuechtern,28
181,F1,betrunken,59
181,F2,betrunken,49
181,F3,betrunken,43
181,F4,betrunken,56
181,F5,betrunken,57
181,F6,betrunken,53
181,F7,betrunken,56
181,F8,betrunken,65
181,F9,betrunken,48
181,F10,betrunken,64
181,F11,betrunken,62
181,F12,betrunken,56
181,F13,betrunken,61
181,F14,betrunken,60
181,F15,betrunken,56
182,F1,nuechtern,35
182,F2,nuechtern,37
182,F3,nuechtern,27
182,F4,nuechtern,27
182,F5,nuechtern,30
182,F6,nuechtern,39
182,F7,nuechtern,33
182,F8,nuechtern,46
182,F9,nuechtern,39
182,F10,nuechtern,38
182,F11,nuechtern,34
182,F12,nuechtern,21
182,F13,nuechtern,23
182,F14,nuechtern,36
182,F15,nuechtern,35
182,F1,betrunken,61
182,F2,betrunken,50
182,F3,betrunken,42
182,F4,betrunken,45
182,F5,betrunken,62
182,F6,betrunken,56
182,F7,betrunken,66
182,F8,betrunken,66
182,F9,betrunken,55
182,F10,betrunken,60
182,F11,betrunken,35
182,F12,betrunken,62
182,F13,betrunken,62
182,F14,betrunken,58
182,F15,betrunken,37
183,F1,nuechtern,27
183,F2,nuechtern,21
183,F3,nuechtern,17
183,F4,nuechtern,20
183,F5,nuechtern,41
183,F6,nuechtern,48
183,F7,nuechtern,30
183,F8,nuechtern,27
183,F9,nuechtern,23
183,F10,nuechtern,27
183,F11,nuechtern,33
183,F12,nuechtern,30
183,F13,nuechtern,34
183,F14,nuechtern,40
183,F15,nuechtern,35
183,F1,betrunken,57
183,F2,betrunken,53
183,F3,betrunken,38
183,F4,betrunken,44
183,F5,betrunken,70
183,F6,betrunken,44
183,F7,betrunken,50
183,F8,betrunken,69
183,F9,betrunken,48
183,F10,betrunken,59
183,F11,betrunken,52
183,F12,betrunken,61
183,F13,betrunken,57
183,F14,betrunken,58
183,F15,betrunken,54
184,F1,nuechtern,34
184,F2,nuechtern,29
184,F3,nuechtern,26
184,F4,nuechtern,24
184,F5,nuechtern,30
184,F6,nuechtern,44
184,F7,nuechtern,29
184,F8,nuechtern,48
184,F9,nuechtern,42
184,F10,nuechtern,42
184,F11,nuechtern,33
184,F12,nuechtern,27
184,F13,nuechtern,37
184,F14,nuechtern,28
184,F15,nuechtern,26
184,F1,betrunken,71
184,F2,betrunken,41
184,F3,betrunken,46
184,F4,betrunken,58
184,F5,betrunken,69
184,F6,betrunken,67
184,F7,betrunken,64
184,F8,betrunken,80
184,F9,betrunken,69
184,F10,betrunken,55
184,F11,betrunken,59
184,F12,betrunken,68
184,F13,betrunken,62
184,F14,betrunken,73
184,F15,betrunken,49
185,F1,nuechtern,45
185,F2,nuechtern,24
185,F3,nuechtern,19
185,F4,nuechtern,19
185,F5,nuechtern,25
185,F6,nuechtern,37
185,F7,nuechtern,16
185,F8,nuechtern,26
185,F9,nuechtern,31
185,F10,nuechtern,14
185,F11,nuechtern,26
185,F12,nuechtern,13
185,F13,nuechtern,20
185,F14,nuechtern,18
185,F15,nuechtern,19
185,F1,betrunken,69
185,F2,betrunken,56
185,F3,betrunken,35
185,F4,betrunken,50
185,F5,betrunken,60
185,F6,betrunken,64
185,F7,betrunken,51
185,F8,betrunken,66
185,F9,betrunken,60
185,F10,betrunken,65
185,F11,betrunken,51
185,F12,betrunken,78
185,F13,betrunken,64
185,F14,betrunken,67
185,F15,betrunken,46
186,F1,nuechtern,29
186,F2,nuechtern,12
186,F3,nuechtern,15
186,F4,nuechtern,30
186,F5,nuechtern,27
186,F6,nuechtern,28
186,F7,nuechtern,29
186,F8,nuechtern,35
186,F9,nuechtern,41
186,F10,nuechtern,38
186,F11,nuechtern,18
186,F12,nuechtern,20
186,F13,nuechtern,40
186,F14,nuechtern,31
186,F15,nuechtern,9
186,F1,betrunken,54
186,F2,betrunken,61
186,F3,betrunken,49
186,F4,betrunken,53
186,F5,betrunken,72
186,F6,betrunken,65
186,F7,betrunken,65
186,F8,betrunken,70
186,F9,betrunken,65
186,F10,betrunken,72
186,F11,betrunken,52
186,F12,betrunken,58
186,F13,betrunken,55
186,F14,betrunken,67
186,F15,betrunken,49
187,F1,nuechtern,26
187,F2,nuechtern,22
187,F3,nuechtern,8
187,F4,nuechtern,32
187,F5,nuechtern,37
187,F6,nuechtern,35
187,F7,nuechtern,49
187,F8,nuechtern,40
187,F9,nuechtern,18
187,F10,nuechtern,28
187,F11,nuechtern,9
187,F12,nuechtern,16
187,F13,nuechtern,21
187,F14,nuechtern,32
187,F15,nuechtern,45
