,Date,AveragePrice,type,region
8,01.11.15,0.82,conventional,Denver
9,25.10.15,0.93,conventional,Denver
10,18.10.15,0.87,conventional,Denver
11,11.10.15,0.9,conventional,Denver
12,04.10.15,1.02,conventional,Denver
13,27.09.15,0.97,conventional,Denver
14,20.09.15,0.98,conventional,Denver
15,13.09.15,1.01,conventional,Denver
16,06.09.15,1.09,conventional,Denver
17,30.08.15,1.14,conventional,Denver
18,23.08.15,1.2,conventional,Denver
19,16.08.15,1.17,conventional,Denver
20,09.08.15,1.09,conventional,Denver
21,02.08.15,1.05,conventional,Denver
22,26.07.15,1.18,conventional,Denver
23,19.07.15,1.1,conventional,Denver
24,12.07.15,1.18,conventional,Denver
25,05.07.15,1.19,conventional,Denver
26,28.06.15,1.2,conventional,Denver
27,21.06.15,1.16,conventional,Denver
28,14.06.15,1.16,conventional,Denver
29,07.06.15,1.11,conventional,Denver
30,31.05.15,1.26,conventional,Denver
31,24.05.15,1.16,conventional,Denver
32,17.05.15,1.21,conventional,Denver
33,10.05.15,1.08,conventional,Denver
34,03.05.15,1.01,conventional,Denver
35,26.04.15,1.19,conventional,Denver
36,19.04.15,1.08,conventional,Denver
37,12.04.15,1.05,conventional,Denver
38,05.04.15,1.19,conventional,Denver
39,29.03.15,1.11,conventional,Denver
40,22.03.15,1.15,conventional,Denver
41,15.03.15,1.03,conventional,Denver
42,08.03.15,1.03,conventional,Denver
43,01.03.15,1.03,conventional,Denver
44,22.02.15,1,conventional,Denver
45,15.02.15,1.12,conventional,Denver
46,08.02.15,0.95,conventional,Denver
47,01.02.15,0.93,conventional,Denver
48,25.01.15,1.02,conventional,Denver
49,18.01.15,0.99,conventional,Denver
50,11.01.15,1.09,conventional,Denver
51,04.01.15,0.99,conventional,Denver
0,27.12.15,1.08,conventional,Detroit
1,20.12.15,1.1,conventional,Detroit
2,13.12.15,1.05,conventional,Detroit
3,06.12.15,0.98,conventional,Detroit
4,29.11.15,1.11,conventional,Detroit
5,22.11.15,1.09,conventional,Detroit
6,15.11.15,1.1,conventional,Detroit
7,08.11.15,1.03,conventional,Detroit
8,01.11.15,1.04,conventional,Detroit
9,25.10.15,1.17,conventional,Detroit
10,18.10.15,0.97,conventional,Detroit
11,11.10.15,0.99,conventional,Detroit
12,04.10.15,1.1,conventional,Detroit
13,27.09.15,1.17,conventional,Detroit
14,20.09.15,1,conventional,Detroit
15,13.09.15,1.03,conventional,Detroit
16,06.09.15,1.09,conventional,Detroit
17,30.08.15,0.96,conventional,Detroit
18,23.08.15,1.11,conventional,Detroit
19,16.08.15,0.97,conventional,Detroit
20,09.08.15,1.07,conventional,Detroit
21,02.08.15,1.04,conventional,Detroit
22,26.07.15,0.99,conventional,Detroit
23,19.07.15,1.04,conventional,Detroit
24,12.07.15,1.02,conventional,Detroit
25,05.07.15,1.06,conventional,Detroit
26,28.06.15,1,conventional,Detroit
27,21.06.15,0.97,conventional,Detroit
28,14.06.15,1.04,conventional,Detroit
29,07.06.15,0.97,conventional,Detroit
30,31.05.15,1.09,conventional,Detroit
31,24.05.15,1.03,conventional,Detroit
32,17.05.15,0.95,conventional,Detroit
33,10.05.15,1.11,conventional,Detroit
34,03.05.15,1.06,conventional,Detroit
35,26.04.15,1.01,conventional,Detroit
36,19.04.15,0.96,conventional,Detroit
37,12.04.15,1.02,conventional,Detroit
38,05.04.15,1.11,conventional,Detroit
39,29.03.15,0.97,conventional,Detroit
40,22.03.15,0.97,conventional,Detroit
41,15.03.15,1.13,conventional,Detroit
42,08.03.15,1.01,conventional,Detroit
43,01.03.15,0.97,conventional,Detroit
44,22.02.15,1.15,conventional,Detroit
45,15.02.15,1.16,conventional,Detroit
46,08.02.15,1.11,conventional,Detroit
47,01.02.15,0.92,conventional,Detroit
48,25.01.15,1.19,conventional,Detroit
49,18.01.15,1.1,conventional,Detroit
50,11.01.15,1.08,conventional,Detroit
51,04.01.15,1.01,conventional,Detroit
0,27.12.15,1.13,conventional,GrandRapids
1,20.12.15,1.13,conventional,GrandRapids
2,13.12.15,1.24,conventional,GrandRapids
3,06.12.15,0.93,conventional,GrandRapids
4,29.11.15,1.12,conventional,GrandRapids
5,22.11.15,1.11,conventional,GrandRapids
6,15.11.15,1.2,conventional,GrandRapids
7,08.11.15,0.93,conventional,GrandRapids
8,01.11.15,0.91,conventional,GrandRapids
9,25.10.15,1.14,conventional,GrandRapids
10,18.10.15,0.94,conventional,GrandRapids
11,11.10.15,0.97,conventional,GrandRapids
12,04.10.15,0.99,conventional,GrandRapids
13,27.09.15,1.15,conventional,GrandRapids
14,20.09.15,0.88,conventional,GrandRapids
15,13.09.15,0.95,conventional,GrandRapids
16,06.09.15,1.09,conventional,GrandRapids
17,30.08.15,0.91,conventional,GrandRapids
18,23.08.15,1.28,conventional,GrandRapids
19,16.08.15,0.89,conventional,GrandRapids
20,09.08.15,1.08,conventional,GrandRapids
21,02.08.15,1.05,conventional,GrandRapids
22,26.07.15,1.12,conventional,GrandRapids
23,19.07.15,1.05,conventional,GrandRapids
24,12.07.15,1.19,conventional,GrandRapids
25,05.07.15,1.16,conventional,GrandRapids
26,28.06.15,1.1,conventional,GrandRapids
27,21.06.15,0.96,conventional,GrandRapids
28,14.06.15,1.07,conventional,GrandRapids
29,07.06.15,1.14,conventional,GrandRapids
30,31.05.15,1.31,conventional,GrandRapids
31,24.05.15,1.3,conventional,GrandRapids
32,17.05.15,0.97,conventional,GrandRapids
33,10.05.15,1.36,conventional,GrandRapids
34,03.05.15,1.06,conventional,GrandRapids
35,26.04.15,1.09,conventional,GrandRapids
36,19.04.15,0.93,conventional,GrandRapids
37,12.04.15,1.13,conventional,GrandRapids
38,05.04.15,1.22,conventional,GrandRapids
39,29.03.15,1.11,conventional,GrandRapids
40,22.03.15,0.91,conventional,GrandRapids
41,15.03.15,1.35,conventional,GrandRapids
42,08.03.15,1.08,conventional,GrandRapids
43,01.03.15,0.95,conventional,GrandRapids
44,22.02.15,1.31,conventional,GrandRapids
45,15.02.15,1.21,conventional,GrandRapids
46,08.02.15,1.24,conventional,GrandRapids
47,01.02.15,0.94,conventional,GrandRapids
48,25.01.15,1.19,conventional,GrandRapids
49,18.01.15,1.07,conventional,GrandRapids
50,11.01.15,1.03,conventional,GrandRapids
51,04.01.15,0.95,conventional,GrandRapids
0,27.12.15,1.01,conventional,GreatLakes
1,20.12.15,1.01,conventional,GreatLakes
2,13.12.15,1.03,conventional,GreatLakes
3,06.12.15,1,conventional,GreatLakes
4,29.11.15,1.07,conventional,GreatLakes
5,22.11.15,1.03,conventional,GreatLakes
6,15.11.15,1.09,conventional,GreatLakes
7,08.11.15,0.98,conventional,GreatLakes
8,01.11.15,1,conventional,GreatLakes
9,25.10.15,1.1,conventional,GreatLakes
10,18.10.15,1.03,conventional,GreatLakes
11,11.10.15,1.02,conventional,GreatLakes
12,04.10.15,1.05,conventional,GreatLakes
13,27.09.15,1.1,conventional,GreatLakes
14,20.09.15,1.02,conventional,GreatLakes
15,13.09.15,1.03,conventional,GreatLakes
16,06.09.15,1.07,conventional,GreatLakes
17,30.08.15,1.04,conventional,GreatLakes
18,23.08.15,1.14,conventional,GreatLakes
19,16.08.15,1.03,conventional,GreatLakes
20,09.08.15,1.12,conventional,GreatLakes
21,02.08.15,1.14,conventional,GreatLakes
22,26.07.15,1.1,conventional,GreatLakes
23,19.07.15,1.12,conventional,GreatLakes
24,12.07.15,1.14,conventional,GreatLakes
25,05.07.15,1.13,conventional,GreatLakes
26,28.06.15,1.07,conventional,GreatLakes
27,21.06.15,1.08,conventional,GreatLakes
28,14.06.15,1.12,conventional,GreatLakes
29,07.06.15,1.13,conventional,GreatLakes
30,31.05.15,1.2,conventional,GreatLakes
31,24.05.15,1.15,conventional,GreatLakes
32,17.05.15,1.09,conventional,GreatLakes
33,10.05.15,1.15,conventional,GreatLakes
34,03.05.15,1.05,conventional,GreatLakes
35,26.04.15,1.14,conventional,GreatLakes
36,19.04.15,1.06,conventional,GreatLakes
37,12.04.15,1.11,conventional,GreatLakes
38,05.04.15,1.18,conventional,GreatLakes
39,29.03.15,1.09,conventional,GreatLakes
40,22.03.15,1.04,conventional,GreatLakes
41,15.03.15,1.1,conventional,GreatLakes
42,08.03.15,1.04,conventional,GreatLakes
43,01.03.15,1.02,conventional,GreatLakes
44,22.02.15,1.16,conventional,GreatLakes
45,15.02.15,1.15,conventional,GreatLakes
46,08.02.15,1.07,conventional,GreatLakes
47,01.02.15,0.91,conventional,GreatLakes
48,25.01.15,1.13,conventional,GreatLakes
49,18.01.15,1.08,conventional,GreatLakes
50,11.01.15,1.1,conventional,GreatLakes
51,04.01.15,1.02,conventional,GreatLakes
0,27.12.15,1.16,conventional,HarrisburgScranton
1,20.12.15,1.11,conventional,HarrisburgScranton
2,13.12.15,1.14,conventional,HarrisburgScranton
3,06.12.15,1.1,conventional,HarrisburgScranton
4,29.11.15,1.17,conventional,HarrisburgScranton
5,22.11.15,1.16,conventional,HarrisburgScranton
6,15.11.15,1.09,conventional,HarrisburgScranton
7,08.11.15,1.09,conventional,HarrisburgScranton
8,01.11.15,1.13,conventional,HarrisburgScranton
9,25.10.15,1.11,conventional,HarrisburgScranton
10,18.10.15,0.93,conventional,HarrisburgScranton
11,11.10.15,1.05,conventional,HarrisburgScranton
12,04.10.15,1.16,conventional,HarrisburgScranton
13,27.09.15,1.15,conventional,HarrisburgScranton
14,20.09.15,1.17,conventional,HarrisburgScranton
15,13.09.15,1.07,conventional,HarrisburgScranton
16,06.09.15,1.19,conventional,HarrisburgScranton
17,30.08.15,1.18,conventional,HarrisburgScranton
18,23.08.15,1.1,conventional,HarrisburgScranton
19,16.08.15,1.09,conventional,HarrisburgScranton
20,09.08.15,1.07,conventional,HarrisburgScranton
21,02.08.15,1.1,conventional,HarrisburgScranton
22,26.07.15,1.17,conventional,HarrisburgScranton
23,19.07.15,1.19,conventional,HarrisburgScranton
24,12.07.15,1.17,conventional,HarrisburgScranton
25,05.07.15,1.19,conventional,HarrisburgScranton
26,28.06.15,1.2,conventional,HarrisburgScranton
27,21.06.15,1.19,conventional,HarrisburgScranton
28,14.06.15,1.13,conventional,HarrisburgScranton
29,07.06.15,1.21,conventional,HarrisburgScranton
30,31.05.15,1.22,conventional,HarrisburgScranton
31,24.05.15,1.21,conventional,HarrisburgScranton
32,17.05.15,1.19,conventional,HarrisburgScranton
33,10.05.15,1.19,conventional,HarrisburgScranton
34,03.05.15,1.17,conventional,HarrisburgScranton
35,26.04.15,1.21,conventional,HarrisburgScranton
36,19.04.15,1.17,conventional,HarrisburgScranton
37,12.04.15,1.18,conventional,HarrisburgScranton
38,05.04.15,1.21,conventional,HarrisburgScranton
39,29.03.15,1.14,conventional,HarrisburgScranton
40,22.03.15,1.08,conventional,HarrisburgScranton
41,15.03.15,1.2,conventional,HarrisburgScranton
42,08.03.15,1.15,conventional,HarrisburgScranton
43,01.03.15,1.07,conventional,HarrisburgScranton
44,22.02.15,1.2,conventional,HarrisburgScranton
45,15.02.15,1.22,conventional,HarrisburgScranton
46,08.02.15,1.02,conventional,HarrisburgScranton
47,01.02.15,1.06,conventional,HarrisburgScranton
48,25.01.15,1.17,conventional,HarrisburgScranton
49,18.01.15,1.24,conventional,HarrisburgScranton
50,11.01.15,1.26,conventional,HarrisburgScranton
51,04.01.15,1.05,conventional,HarrisburgScranton
0,27.12.15,1.27,conventional,HartfordSpringfield
1,20.12.15,1.18,conventional,HartfordSpringfield
2,13.12.15,1.24,conventional,HartfordSpringfield
3,06.12.15,1.19,conventional,HartfordSpringfield
4,29.11.15,1.32,conventional,HartfordSpringfield
5,22.11.15,1.27,conventional,HartfordSpringfield
6,15.11.15,1.12,conventional,HartfordSpringfield
7,08.11.15,1.16,conventional,HartfordSpringfield
8,01.11.15,1.16,conventional,HartfordSpringfield
9,25.10.15,1.2,conventional,HartfordSpringfield
10,18.10.15,0.93,conventional,HartfordSpringfield
11,11.10.15,1.38,conventional,HartfordSpringfield
12,04.10.15,1.3,conventional,HartfordSpringfield
13,27.09.15,1.29,conventional,HartfordSpringfield
14,20.09.15,1.25,conventional,HartfordSpringfield
15,13.09.15,1.11,conventional,HartfordSpringfield
16,06.09.15,1.27,conventional,HartfordSpringfield
17,30.08.15,1.26,conventional,HartfordSpringfield
18,23.08.15,1.14,conventional,HartfordSpringfield
19,16.08.15,1.12,conventional,HartfordSpringfield
20,09.08.15,1.12,conventional,HartfordSpringfield
21,02.08.15,1.16,conventional,HartfordSpringfield
22,26.07.15,1.3,conventional,HartfordSpringfield
23,19.07.15,1.32,conventional,HartfordSpringfield
24,12.07.15,1.06,conventional,HartfordSpringfield
25,05.07.15,1.25,conventional,HartfordSpringfield
26,28.06.15,1.27,conventional,HartfordSpringfield
27,21.06.15,1.25,conventional,HartfordSpringfield
28,14.06.15,1.15,conventional,HartfordSpringfield
29,07.06.15,1.29,conventional,HartfordSpringfield
30,31.05.15,1.33,conventional,HartfordSpringfield
31,24.05.15,1.34,conventional,HartfordSpringfield
32,17.05.15,1.2,conventional,HartfordSpringfield
33,10.05.15,1.25,conventional,HartfordSpringfield
34,03.05.15,1.25,conventional,HartfordSpringfield
35,26.04.15,1.36,conventional,HartfordSpringfield
36,19.04.15,1.35,conventional,HartfordSpringfield
37,12.04.15,1.25,conventional,HartfordSpringfield
38,05.04.15,1.33,conventional,HartfordSpringfield
39,29.03.15,1.22,conventional,HartfordSpringfield
40,22.03.15,1.11,conventional,HartfordSpringfield
41,15.03.15,1.4,conventional,HartfordSpringfield
42,08.03.15,1.43,conventional,HartfordSpringfield
43,01.03.15,1.12,conventional,HartfordSpringfield
44,22.02.15,1.38,conventional,HartfordSpringfield
45,15.02.15,1.39,conventional,HartfordSpringfield
46,08.02.15,1.09,conventional,HartfordSpringfield
47,01.02.15,1.32,conventional,HartfordSpringfield
48,25.01.15,1.35,conventional,HartfordSpringfield
49,18.01.15,1.39,conventional,HartfordSpringfield
50,11.01.15,1.38,conventional,HartfordSpringfield
51,04.01.15,1.06,conventional,HartfordSpringfield
0,27.12.15,0.78,conventional,Houston
1,20.12.15,0.75,conventional,Houston
2,13.12.15,0.73,conventional,Houston
3,06.12.15,0.74,conventional,Houston
4,29.11.15,0.79,conventional,Houston
5,22.11.15,0.73,conventional,Houston
6,15.11.15,0.72,conventional,Houston
7,08.11.15,0.75,conventional,Houston
8,01.11.15,0.77,conventional,Houston
9,25.10.15,0.88,conventional,Houston
10,18.10.15,0.9,conventional,Houston
11,11.10.15,0.79,conventional,Houston
12,04.10.15,0.82,conventional,Houston
13,27.09.15,0.86,conventional,Houston
14,20.09.15,0.83,conventional,Houston
15,13.09.15,0.89,conventional,Houston
16,06.09.15,0.89,conventional,Houston
17,30.08.15,0.88,conventional,Houston
18,23.08.15,0.89,conventional,Houston
19,16.08.15,0.92,conventional,Houston
20,09.08.15,0.92,conventional,Houston
21,02.08.15,0.9,conventional,Houston
22,26.07.15,0.79,conventional,Houston
23,19.07.15,0.78,conventional,Houston
24,12.07.15,0.79,conventional,Houston
25,05.07.15,0.79,conventional,Houston
26,28.06.15,0.74,conventional,Houston
27,21.06.15,0.74,conventional,Houston
28,14.06.15,0.62,conventional,Houston
29,07.06.15,0.72,conventional,Houston
30,31.05.15,0.72,conventional,Houston
31,24.05.15,0.83,conventional,Houston
32,17.05.15,0.82,conventional,Houston
33,10.05.15,0.76,conventional,Houston
34,03.05.15,0.74,conventional,Houston
35,26.04.15,0.79,conventional,Houston
36,19.04.15,0.82,conventional,Houston
37,12.04.15,0.79,conventional,Houston
38,05.04.15,0.83,conventional,Houston
39,29.03.15,0.79,conventional,Houston
40,22.03.15,0.8,conventional,Houston
41,15.03.15,0.77,conventional,Houston
42,08.03.15,0.78,conventional,Houston
43,01.03.15,0.87,conventional,Houston
44,22.02.15,0.82,conventional,Houston
45,15.02.15,0.73,conventional,Houston
46,08.02.15,0.7,conventional,Houston
47,01.02.15,0.72,conventional,Houston
48,25.01.15,0.77,conventional,Houston
49,18.01.15,0.77,conventional,Houston
50,11.01.15,0.78,conventional,Houston
51,04.01.15,0.71,conventional,Houston
0,27.12.15,1.04,conventional,Indianapolis
1,20.12.15,1.1,conventional,Indianapolis
2,13.12.15,1.03,conventional,Indianapolis
3,06.12.15,0.92,conventional,Indianapolis
4,29.11.15,1.08,conventional,Indianapolis
5,22.11.15,1.11,conventional,Indianapolis
6,15.11.15,1.08,conventional,Indianapolis
7,08.11.15,0.96,conventional,Indianapolis
8,01.11.15,1.01,conventional,Indianapolis
9,25.10.15,1.02,conventional,Indianapolis
10,18.10.15,0.97,conventional,Indianapolis
11,11.10.15,1.1,conventional,Indianapolis
12,04.10.15,0.98,conventional,Indianapolis
13,27.09.15,1.04,conventional,Indianapolis
14,20.09.15,0.91,conventional,Indianapolis
15,13.09.15,0.87,conventional,Indianapolis
16,06.09.15,1.11,conventional,Indianapolis
17,30.08.15,1.17,conventional,Indianapolis
18,23.08.15,1.22,conventional,Indianapolis
19,16.08.15,1.14,conventional,Indianapolis
20,09.08.15,1.2,conventional,Indianapolis
21,02.08.15,1.21,conventional,Indianapolis
22,26.07.15,1.22,conventional,Indianapolis
23,19.07.15,1.07,conventional,Indianapolis
24,12.07.15,1.05,conventional,Indianapolis
25,05.07.15,1.05,conventional,Indianapolis
26,28.06.15,0.95,conventional,Indianapolis
27,21.06.15,1.03,conventional,Indianapolis
28,14.06.15,1.15,conventional,Indianapolis
29,07.06.15,1.28,conventional,Indianapolis
30,31.05.15,1.37,conventional,Indianapolis
31,24.05.15,1.29,conventional,Indianapolis
32,17.05.15,1.26,conventional,Indianapolis
33,10.05.15,1.06,conventional,Indianapolis
34,03.05.15,1.13,conventional,Indianapolis
35,26.04.15,1.24,conventional,Indianapolis
36,19.04.15,1.08,conventional,Indianapolis
37,12.04.15,1.15,conventional,Indianapolis
38,05.04.15,1.17,conventional,Indianapolis
39,29.03.15,1.09,conventional,Indianapolis
40,22.03.15,1.11,conventional,Indianapolis
41,15.03.15,1.21,conventional,Indianapolis
42,08.03.15,1.07,conventional,Indianapolis
43,01.03.15,1.13,conventional,Indianapolis
44,22.02.15,1.34,conventional,Indianapolis
45,15.02.15,1.3,conventional,Indianapolis
46,08.02.15,0.98,conventional,Indianapolis
47,01.02.15,0.92,conventional,Indianapolis
48,25.01.15,1.06,conventional,Indianapolis
49,18.01.15,1.14,conventional,Indianapolis
50,11.01.15,1.25,conventional,Indianapolis
51,04.01.15,1.02,conventional,Indianapolis
0,27.12.15,0.99,conventional,Jacksonville
1,20.12.15,1.19,conventional,Jacksonville
2,13.12.15,0.96,conventional,Jacksonville
3,06.12.15,1.19,conventional,Jacksonville
4,29.11.15,0.96,conventional,Jacksonville
5,22.11.15,0.98,conventional,Jacksonville
6,15.11.15,1.25,conventional,Jacksonville
7,08.11.15,1.25,conventional,Jacksonville
8,01.11.15,0.97,conventional,Jacksonville
9,25.10.15,1.22,conventional,Jacksonville
10,18.10.15,1.25,conventional,Jacksonville
11,11.10.15,0.99,conventional,Jacksonville
12,04.10.15,0.99,conventional,Jacksonville
13,27.09.15,1.27,conventional,Jacksonville
14,20.09.15,0.99,conventional,Jacksonville
15,13.09.15,1.24,conventional,Jacksonville
16,06.09.15,0.98,conventional,Jacksonville
17,30.08.15,1.26,conventional,Jacksonville
18,23.08.15,1.25,conventional,Jacksonville
19,16.08.15,1.25,conventional,Jacksonville
20,09.08.15,0.99,conventional,Jacksonville
21,02.08.15,1.24,conventional,Jacksonville
22,26.07.15,1.25,conventional,Jacksonville
