X1,Date,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
3,06.12.15,48355.65,0,0,conventional,BuffaloRochester,4046_1737.71,4225_58197.34,4770_167.12
4,29.11.15,42662.25,0,0,conventional,BuffaloRochester,4046_1514.69,4225_35682.71,4770_113.49
5,22.11.15,49642.35,0,0,conventional,BuffaloRochester,4046_1711.77,4225_38780.66,4770_107.53
6,15.11.15,55593.12,742.22,0,conventional,BuffaloRochester,4046_1803.78,4225_41457.12,4770_107.48
7,08.11.15,58885.65,1302.22,0,conventional,BuffaloRochester,4046_1288.83,4225_49507.25,4770_55
8,01.11.15,52956.4,1342.22,0,conventional,BuffaloRochester,4046_2181.17,4225_61874.92,4770_186.4
9,25.10.15,59381.21,1902.22,0,conventional,BuffaloRochester,4046_1545.57,4225_36645.91,4770_79.64
10,18.10.15,62627.47,1160,0,conventional,BuffaloRochester,4046_1536.35,4225_40701.65,4770_58.28
11,11.10.15,54829.61,1195.56,0,conventional,BuffaloRochester,4046_2170.49,4225_50862,4770_96.18
12,04.10.15,56141.23,1284.44,0,conventional,BuffaloRochester,4046_3020.03,4225_38353.35,4770_101.43
13,27.09.15,27767.19,671.11,0,conventional,BuffaloRochester,4046_1908.16,4225_60292.79,4770_106.47
14,20.09.15,18437.84,821.11,0,conventional,BuffaloRochester,4046_1445.25,4225_39831.66,4770_88.61
15,13.09.15,22421.87,445.56,0,conventional,BuffaloRochester,4046_1572.71,4225_48468.73,4770_134.33
16,06.09.15,25092.76,13.33,0,conventional,BuffaloRochester,4046_1471.69,4225_49388.48,4770_173.32
17,30.08.15,20483.02,0,0,conventional,BuffaloRochester,4046_1406.11,4225_61600.62,4770_241.67
18,23.08.15,23840.42,0,0,conventional,BuffaloRochester,4046_1287.09,4225_43655.31,4770_170.47
19,16.08.15,22371.73,0,0,conventional,BuffaloRochester,4046_1230.78,4225_45937.58,4770_258
20,09.08.15,24051.92,0,0,conventional,BuffaloRochester,4046_1139.74,4225_56289.28,4770_349.19
21,02.08.15,31622.86,0,0,conventional,BuffaloRochester,4046_1447.81,4225_44620.7,4770_471.55
22,26.07.15,43788.54,0,0,conventional,BuffaloRochester,4046_1679.28,4225_45615.48,4770_741.77
23,19.07.15,70982.41,0,0,conventional,BuffaloRochester,4046_1165.75,4225_54492.85,4770_2205.14
24,12.07.15,73796.01,426.67,0,conventional,BuffaloRochester,4046_1119.38,4225_47294.67,4770_4714.73
25,05.07.15,74370.82,906.67,0,conventional,BuffaloRochester,4046_1503.1,4225_56925.46,4770_6707.85
26,28.06.15,78749.74,62.22,0,conventional,BuffaloRochester,4046_1235.69,4225_51801.73,4770_5397.32
27,21.06.15,54130.44,0,0,conventional,BuffaloRochester,4046_1254.83,4225_47845.57,4770_5424.52
28,14.06.15,95473.84,0,0,conventional,BuffaloRochester,4046_1183.9,4225_48286.51,4770_4432.54
29,07.06.15,71990.67,0,0,conventional,BuffaloRochester,4046_779.02,4225_57999.61,4770_138.81
30,31.05.15,75473.15,0,0,conventional,BuffaloRochester,4046_1039.49,4225_54249.06,4770_79.38
31,24.05.15,65741.52,44.44,0,conventional,BuffaloRochester,4046_1033.76,4225_55018.95,4770_103.94
32,17.05.15,73414.91,977.78,0,conventional,BuffaloRochester,4046_932.52,4225_61668.49,4770_56.53
33,10.05.15,94832.56,453.33,0,conventional,BuffaloRochester,4046_1321.83,4225_73754.3,4770_185.16
34,03.05.15,84332.05,1102.22,43.06,conventional,BuffaloRochester,4046_946.38,4225_50266.22,4770_81.86
35,26.04.15,85503.15,640,40.28,conventional,BuffaloRochester,4046_1117.56,4225_49556.91,4770_106.4
36,19.04.15,85056.94,519.86,0,conventional,BuffaloRochester,4046_1021.72,4225_52954.82,4770_59.18
37,12.04.15,70938.4,813.75,0,conventional,BuffaloRochester,4046_884.02,4225_45443.61,4770_92.75
38,05.04.15,71408.88,597.92,50,conventional,BuffaloRochester,4046_969.27,4225_51023.86,4770_95.69
39,29.03.15,69919,108.47,0,conventional,BuffaloRochester,4046_1352.63,4225_48430.03,4770_80.52
40,22.03.15,71288.59,55.56,0,conventional,BuffaloRochester,4046_3090.55,4225_45420.06,4770_48.2
41,15.03.15,54046.49,111.11,0,conventional,BuffaloRochester,4046_3500.48,4225_45688.61,4770_66.42
42,08.03.15,62216.63,360,0,conventional,BuffaloRochester,4046_1072.46,4225_61973.56,4770_102.31
43,01.03.15,69479.52,62.22,0,conventional,BuffaloRochester,4046_1032.92,4225_41685.04,4770_104.16
44,22.02.15,61765.34,546.67,0,conventional,BuffaloRochester,4046_1709.23,4225_45393.96,4770_131.72
45,15.02.15,55232.63,124.44,0,conventional,BuffaloRochester,4046_1520.76,4225_43271.55,4770_57.76
46,08.02.15,63918.25,595.56,0,conventional,BuffaloRochester,4046_1822.41,4225_66261.92,4770_161.96
47,01.02.15,86848.47,71.11,0,conventional,BuffaloRochester,4046_2117.73,4225_64770.55,4770_112.49
48,25.01.15,57909.74,740,0,conventional,BuffaloRochester,4046_1321.19,4225_54007.48,4770_74.53
49,18.01.15,43419.67,2.22,0,conventional,BuffaloRochester,4046_1625.26,4225_61859.85,4770_133.29
50,11.01.15,53514.26,0,0,conventional,BuffaloRochester,4046_1642.25,4225_50985.2,4770_79.61
51,04.01.15,57182.88,0,0,conventional,BuffaloRochester,4046_3267.97,4225_55693.04,4770_109.55
0,27.12.15,1090140.07,110737.35,11829.59,conventional,California,4046_1833946.59,4225_1760956.02,4770_232755.85
1,20.12.15,1061703.58,136747.1,10714.52,conventional,California,4046_1676601.43,4225_1543280.76,4770_266689.82
2,13.12.15,1404012,180150.37,8275.96,conventional,California,4046_1806690.08,4225_1627240.76,4770_232985.13
3,06.12.15,1376640.91,126664.37,6962.06,conventional,California,4046_1943065.5,4225_2100246.17,4770_221957.26
4,29.11.15,991568.84,82338.39,7590.24,conventional,California,4046_1461699.38,4225_1810202.7,4770_222311.07
5,22.11.15,979612.52,82444.32,7249.07,conventional,California,4046_1602215.57,4225_1917124.52,4770_215632.16
6,15.11.15,1091768.68,53797.92,7352.34,conventional,California,4046_2243013.44,4225_2164098.99,4770_195159.32
7,08.11.15,813006.4,36305.96,6324.22,conventional,California,4046_2317858.81,4225_1758964.54,4770_216523.58
8,01.11.15,626993.54,19804.69,5117.73,conventional,California,4046_2369824.75,4225_2596785.28,4770_211901.97
9,25.10.15,606392.86,7596.27,4042.59,conventional,California,4046_1733791.31,4225_2025016.15,4770_215622.63
10,18.10.15,633893.61,10780.32,2316.59,conventional,California,4046_1847991.31,4225_2286235.79,4770_217814.17
11,11.10.15,533478.03,18373.18,3190.67,conventional,California,4046_1757211.58,4225_2530023.18,4770_221032.74
12,04.10.15,442923.78,25572.26,3594.34,conventional,California,4046_1461112.39,4225_2788317.94,4770_222260.58
13,27.09.15,496867.66,13336.34,5041.79,conventional,California,4046_1860050.39,4225_2635028.38,4770_206460.07
14,20.09.15,529779.37,17303.91,5126.49,conventional,California,4046_1702965.49,4225_2230693.51,4770_273922.36
15,13.09.15,502056.88,76297.56,6065.2,conventional,California,4046_1863270.81,4225_2388023.33,4770_270794.34
16,06.09.15,591629.83,33545.37,4513.07,conventional,California,4046_2859325.91,4225_2077193.6,4770_240185
17,30.08.15,640600.64,5989.25,2885.76,conventional,California,4046_3104607.82,4225_1660274.32,4770_233027.36
18,23.08.15,535183.95,6573.5,3491.36,conventional,California,4046_2626977.95,4225_1798911.33,4770_222082.91
19,16.08.15,572197.46,2081.96,3372.38,conventional,California,4046_3098708.55,4225_1731349,4770_208724.73
20,09.08.15,570728.54,7356.84,2683.59,conventional,California,4046_3260775.73,4225_2196704.97,4770_193831.6
21,02.08.15,559587.76,4953.57,2234.75,conventional,California,4046_2940145.82,4225_1737845.94,4770_183471.03
22,26.07.15,590750.1,5181.16,2676.28,conventional,California,4046_3112921.78,4225_1636659.9,4770_209427.05
23,19.07.15,577736.96,20673.8,2822.8,conventional,California,4046_2805887.74,4225_1629871.75,4770_188207.47
24,12.07.15,601358.64,18032.41,3574.73,conventional,California,4046_2747299.98,4225_1923893.11,4770_157478.05
25,05.07.15,731692.08,27317.19,3362.15,conventional,California,4046_3581149.88,4225_2120303.06,4770_254187.47
26,28.06.15,630301.44,21861.54,2656.02,conventional,California,4046_3163839.74,4225_1610910.07,4770_212173.21
27,21.06.15,634244.68,24277.53,3510.13,conventional,California,4046_3328631.93,4225_1743509.25,4770_218423.77
28,14.06.15,657421.42,22961.19,2818.56,conventional,California,4046_4075881.34,4225_1771908.98,4770_210670.82
29,07.06.15,651944.51,23422.39,3501.78,conventional,California,4046_3614314.44,4225_1860329.3,4770_221330.48
30,31.05.15,554224.64,23083.08,3215.29,conventional,California,4046_3620440.35,4225_1826496.62,4770_209443.33
31,24.05.15,546420.69,24485.84,3213.4,conventional,California,4046_2978396.74,4225_1873205.91,4770_195991.06
32,17.05.15,525804.7,18497.03,2941.83,conventional,California,4046_2923673.93,4225_1649623.66,4770_168597.35
33,10.05.15,613601.09,18366.27,2823.53,conventional,California,4046_4085858.78,4225_1735132.32,4770_194575.97
34,03.05.15,609388.58,19735.89,2673.97,conventional,California,4046_4340117.03,4225_3403145.1,4770_192473.92
35,26.04.15,548252.41,26483.99,1863.18,conventional,California,4046_2421009.67,4225_1729486.77,4770_196469.02
36,19.04.15,524767.96,71988.59,1529.08,conventional,California,4046_3024466.22,4225_2070974.14,4770_177354.82
37,12.04.15,532714.02,79865.3,1864.19,conventional,California,4046_2848184,4225_1988818.23,4770_185198.77
38,05.04.15,539258.29,59212.09,2654.56,conventional,California,4046_2754464.87,4225_1886168.89,4770_225396.85
39,29.03.15,605995.11,61958.73,1486.34,conventional,California,4046_2609532.63,4225_1869271.31,4770_193577.55
40,22.03.15,681403.86,30058.97,1546.29,conventional,California,4046_2348618.25,4225_2314393.94,4770_195791.46
41,15.03.15,632903.55,27625.15,1998.56,conventional,California,4046_2962520.41,4225_1737353.95,4770_194761.49
42,08.03.15,642307,27241.05,1764.61,conventional,California,4046_3484274.6,4225_1649936.05,4770_184720.58
43,01.03.15,515386.4,34845.51,1838.1,conventional,California,4046_3516551.29,4225_2460932.41,4770_170580.54
44,22.02.15,596184.9,36940.51,2193.32,conventional,California,4046_3210177.22,4225_1933699.49,4770_172675.88
45,15.02.15,544990.68,47017.93,2403.05,conventional,California,4046_3315163.6,4225_1620462.13,4770_169907.54
46,08.02.15,553682.71,56311.08,2532.59,conventional,California,4046_2908845.38,4225_2200393.89,4770_149458.93
47,01.02.15,556205.2,41203.2,2740.84,conventional,California,4046_4794142.14,4225_3460743.8,4770_177145.49
48,25.01.15,521004.15,46809.48,2796.24,conventional,California,4046_2380955.61,4225_1827783.28,4770_150535.5
49,18.01.15,520299.26,36501.18,3190.49,conventional,California,4046_2780859.66,4225_2108450.36,4770_121614.31
50,11.01.15,510560.41,31874.03,3613.09,conventional,California,4046_2889591.29,4225_2485720.1,4770_103573.42
51,04.01.15,477193.38,47882.56,3375.8,conventional,California,4046_2843648.26,4225_2267755.26,4770_137479.64
0,27.12.15,35130.42,2499.62,0,conventional,Charlotte,4046_33070.27,4225_62956.24,4770_23041.69
1,20.12.15,33273.25,1781.51,0,conventional,Charlotte,4046_29500.04,4225_55520.58,4770_19842.51
2,13.12.15,35793.08,3238.51,0,conventional,Charlotte,4046_31727.46,4225_62544.19,4770_23842.95
3,06.12.15,28181.92,2257.34,0,conventional,Charlotte,4046_34117.36,4225_63074.74,4770_28482.72
4,29.11.15,27376.3,3415.11,0,conventional,Charlotte,4046_31911.11,4225_53470.54,4770_22685.8
5,22.11.15,22228.47,3494.62,0,conventional,Charlotte,4046_30028.69,4225_53644.97,4770_24221.58
6,15.11.15,21132.1,2500.12,0,conventional,Charlotte,4046_28543.88,4225_80244.55,4770_36860.51
7,08.11.15,28076.04,1647,0,conventional,Charlotte,4046_30860.74,4225_54456.01,4770_49282.25
8,01.11.15,32848.04,4525.69,0,conventional,Charlotte,4046_33371.6,4225_47079.68,4770_53968.86
9,25.10.15,30219.23,4368.18,0,conventional,Charlotte,4046_23093.86,4225_38356.83,4770_44882.51
10,18.10.15,31176.68,3358.11,0,conventional,Charlotte,4046_22805.02,4225_54518.85,4770_44707.32
11,11.10.15,33103.01,6692.82,0,conventional,Charlotte,4046_22941.59,4225_45669.33,4770_58989.81
12,04.10.15,30388.81,7661.96,0,conventional,Charlotte,4046_23648.94,4225_44671.1,4770_40366.93
13,27.09.15,27053.27,4567.36,0,conventional,Charlotte,4046_24397.92,4225_54210.03,4770_58551.64
14,20.09.15,38940.45,8412.98,0,conventional,Charlotte,4046_25922.66,4225_46906.06,4770_41261.83
15,13.09.15,56910.24,5958.07,0,conventional,Charlotte,4046_30122.92,4225_41616.87,4770_36469.43
16,06.09.15,59197.7,6844.16,0,conventional,Charlotte,4046_35126.74,4225_62187.49,4770_64372.34
17,30.08.15,63371.06,2312.59,0,conventional,Charlotte,4046_33511.97,4225_41700.97,4770_38130.29
18,23.08.15,76846.13,2018.44,0,conventional,Charlotte,4046_32280.63,4225_50475.57,4770_41677.6
19,16.08.15,60769.22,2216.34,0,conventional,Charlotte,4046_32128.6,4225_42068.1,4770_41343.26
20,09.08.15,57783.2,3963.07,0,conventional,Charlotte,4046_29915.8,4225_43782.95,4770_37614.3
21,02.08.15,58627.67,2072.24,0,conventional,Charlotte,4046_30200.32,4225_48686.77,4770_39734.9
22,26.07.15,62053.65,2073.42,0,conventional,Charlotte,4046_30901.1,4225_39607.94,4770_39260.71
23,19.07.15,62470.83,3134.64,0,conventional,Charlotte,4046_33382.11,4225_49072.16,4770_39515.29
24,12.07.15,65681.23,2170.33,0,conventional,Charlotte,4046_23580.7,4225_56317.45,4770_35107.11
25,05.07.15,67865.26,3377.89,0,conventional,Charlotte,4046_30803.29,4225_73470.29,4770_40602.17
26,28.06.15,67989.08,1764.53,0,conventional,Charlotte,4046_23693.74,4225_58162.31,4770_42044.35
27,21.06.15,69426,3622.34,0,conventional,Charlotte,4046_30951.17,4225_58913.49,4770_38260.1
28,14.06.15,67842.39,1981.83,0,conventional,Charlotte,4046_31247.67,4225_64828.77,4770_41193.22
29,07.06.15,69123.57,3526.99,0,conventional,Charlotte,4046_43524.21,4225_45226.73,4770_38578.8
30,31.05.15,58990.8,2162.28,0,conventional,Charlotte,4046_45688.14,4225_43259.91,4770_44529.73
31,24.05.15,59663.25,4013.7,0,conventional,Charlotte,4046_43628.72,4225_59207.62,4770_46014.43
32,17.05.15,57583.99,2202.85,0,conventional,Charlotte,4046_44340.34,4225_46424.29,4770_40248.52
33,10.05.15,61759.57,2147.08,0,conventional,Charlotte,4046_47626.37,4225_42863.8,4770_38370.27
34,03.05.15,58626.28,5588.51,0,conventional,Charlotte,4046_50203.31,4225_69446.61,4770_77627.49
35,26.04.15,58701.2,1201.18,0,conventional,Charlotte,4046_39481.13,4225_44796.9,4770_37961.14
36,19.04.15,63182.05,1436.27,0,conventional,Charlotte,4046_38330.46,4225_41954.32,4770_36041.12
37,12.04.15,61787.29,3396.22,0,conventional,Charlotte,4046_48793.38,4225_50390.01,4770_39638.34
38,05.04.15,56450.56,1599.1,98.61,conventional,Charlotte,4046_43112.4,4225_40448.49,4770_36210.12
39,29.03.15,51856.01,1004.93,0,conventional,Charlotte,4046_34498.06,4225_50741.07,4770_40688.42
40,22.03.15,56443.98,2967.67,0,conventional,Charlotte,4046_41638.46,4225_44726.81,4770_37099.23
41,15.03.15,51028.01,1442.08,0,conventional,Charlotte,4046_39138.41,4225_48595.62,4770_43739.93
42,08.03.15,52537.96,1374.33,0,conventional,Charlotte,4046_29980.15,4225_39244.64,4770_36249.61
43,01.03.15,52873.84,2851.75,0,conventional,Charlotte,4046_45465.24,4225_40006.65,4770_34948.86
44,22.02.15,44919.71,2053.21,0,conventional,Charlotte,4046_44679.57,4225_48498.63,4770_61590.31
45,15.02.15,40419.97,9128.47,0,conventional,Charlotte,4046_28227.83,4225_38591.73,4770_40430.51
46,08.02.15,41921.3,9363.03,0,conventional,Charlotte,4046_31509.41,4225_35566.91,4770_31778.73
47,01.02.15,33450.14,15620.29,0,conventional,Charlotte,4046_52915.5,4225_71209.89,4770_80813.88
48,25.01.15,41623.4,12686.41,0,conventional,Charlotte,4046_37383.37,4225_44000.75,4770_31576.2
49,18.01.15,33996.73,13058.35,0,conventional,Charlotte,4046_26462.87,4225_40475.81,4770_38677.39
50,11.01.15,38822.26,10613.53,0,conventional,Charlotte,4046_31586.35,4225_38118.77,4770_40801.77
51,04.01.15,44329.03,6468.53,0,conventional,Charlotte,4046_29419.03,4225_47220.75,4770_38568.95
0,27.12.15,83066.75,1617.67,10056.67,conventional,Chicago,4046_42799,4225_445218.79,4770_78378.25
1,20.12.15,76241.25,9592.65,8230,conventional,Chicago,4046_35724.99,4225_464574.15,4770_96306.3
2,13.12.15,76829.42,5693.75,65.29,conventional,Chicago,4046_40380.09,4225_451470.42,4770_94162.53
3,06.12.15,62473.12,420.95,16.76,conventional,Chicago,4046_53173.18,4225_455048.11,4770_92888.37
4,29.11.15,61862.57,298.89,0,conventional,Chicago,4046_42851.47,4225_422479.32,4770_74988.97
5,22.11.15,73457.31,294.44,0,conventional,Chicago,4046_34868.5,4225_553545.31,4770_89732.33
6,15.11.15,74723.66,261.11,0,conventional,Chicago,4046_31286.11,4225_441753.6,4770_93857.48
7,08.11.15,65842.08,324.38,0,conventional,Chicago,4046_44528.42,4225_498562.41,4770_101889.32
8,01.11.15,68447.93,422.01,0,conventional,Chicago,4046_69420.04,4225_562214.56,4770_106536.92
9,25.10.15,65795.24,323.33,5.61,conventional,Chicago,4046_59161.08,4225_454352.6,4770_108012.41
10,18.10.15,62076.66,285.56,753.79,conventional,Chicago,4046_25883.13,4225_482992.35,4770_118311.09
11,11.10.15,65144.93,528.99,2974.56,conventional,Chicago,4046_16455.46,4225_503813.92,4770_119996.31
12,04.10.15,66015.29,2240.14,1674.84,conventional,Chicago,4046_14268.84,4225_485262.12,4770_105711.4
13,27.09.15,63370.36,2923.19,4501.47,conventional,Chicago,4046_16483.95,4225_532028.74,4770_101193.84
14,20.09.15,71195.89,3316.58,379.19,conventional,Chicago,4046_16477.56,4225_534644.45,4770_103103.75
15,13.09.15,78368.45,3809.54,736.09,conventional,Chicago,4046_17172.26,4225_546965.49,4770_128619.66
16,06.09.15,82905.34,3289.62,7.39,conventional,Chicago,4046_17595.54,4225_581941.46,4770_122938.43
17,30.08.15,71627.03,2205.32,86.59,conventional,Chicago,4046_17363.14,4225_570147.23,4770_112344.22
18,23.08.15,77073.51,2759.79,438.87,conventional,Chicago,4046_17595.95,4225_550359.51,4770_103622.38
19,16.08.15,80018.54,3447.81,340.71,conventional,Chicago,4046_19193.94,4225_609692.45,4770_104997.44
20,09.08.15,79510.48,1904.8,372.9,conventional,Chicago,4046_18237.36,4225_526303.06,4770_104796.41
21,02.08.15,79197.97,2476.3,501.53,conventional,Chicago,4046_21607.12,4225_559825.17,4770_97419.33
22,26.07.15,83728.75,3516.34,907.04,conventional,Chicago,4046_26653.29,4225_577460.34,4770_99066.58
23,19.07.15,92362.71,3531.27,2849.46,conventional,Chicago,4046_20534.84,4225_560871.56,4770_116910.43
24,12.07.15,90428.86,2536.23,1363.39,conventional,Chicago,4046_22933.92,4225_545739.34,4770_109149.46
25,05.07.15,126579.11,2236.49,237.24,conventional,Chicago,4046_28422.72,4225_661207.19,4770_118634.7
26,28.06.15,126835.7,1896.33,1054.56,conventional,Chicago,4046_27391.54,4225_524476.99,4770_104595.1
27,21.06.15,107242.86,1658.76,2120.09,conventional,Chicago,4046_34715.08,4225_536926.08,4770_122239.65
28,14.06.15,116318.18,2618.95,87.48,conventional,Chicago,4046_55227.59,4225_586037.06,4770_107908.15
29,07.06.15,99942.37,4693.09,576.94,conventional,Chicago,4046_51410.51,4225_544663.98,4770_122929.34
30,31.05.15,99122.66,2299.08,3.62,conventional,Chicago,4046_50563.81,4225_518850.04,4770_132732.66
31,24.05.15,101615.53,2639.11,9.04,conventional,Chicago,4046_57568.25,4225_611797.34,4770_113475.77
32,17.05.15,82689.93,2813.47,30.8,conventional,Chicago,4046_54087.8,4225_569043.02,4770_109205.15
33,10.05.15,88847.94,4468.25,0,conventional,Chicago,4046_55587.31,4225_545784.15,4770_141250.98
34,03.05.15,89297.42,4414.64,3.61,conventional,Chicago,4046_64798.64,4225_690167.81,4770_129694.01
35,26.04.15,88341.96,3573.83,790.11,conventional,Chicago,4046_46749.43,4225_543002.3,4770_97410.38
36,19.04.15,89276.61,2780.32,103.94,conventional,Chicago,4046_52850.1,4225_594214.84,4770_93303.25
37,12.04.15,91664.47,2475.13,14.3,conventional,Chicago,4046_45103.98,4225_488323.33,4770_83137.77
38,05.04.15,87170.22,3422.83,829.75,conventional,Chicago,4046_38641.17,4225_530946.92,4770_90801.53
39,29.03.15,97284.77,4163.46,10.68,conventional,Chicago,4046_25629.52,4225_545317.99,4770_84865.54
40,22.03.15,87394.44,2925.41,39.05,conventional,Chicago,4046_29308,4225_596341.85,4770_83937.78
41,15.03.15,93312.94,3914.88,26.59,conventional,Chicago,4046_30100.78,4225_600833.1,4770_98822.1
42,08.03.15,107215.4,2234.66,5.31,conventional,Chicago,4046_27489.32,4225_523118,4770_112934.4
43,01.03.15,88092.48,2289.01,38.97,conventional,Chicago,4046_24137.05,4225_637043.16,4770_111791.06
44,22.02.15,90447.44,3976.51,15.94,conventional,Chicago,4046_39072.26,4225_533387.47,4770_106178.47
45,15.02.15,92518.95,5112.69,19.58,conventional,Chicago,4046_29711.82,4225_488591.6,4770_110446.6
46,08.02.15,78980.96,3273.2,81.93,conventional,Chicago,4046_28216.83,4225_499138.28,4770_119634.41
47,01.02.15,89516.93,3448.62,112.35,conventional,Chicago,4046_50783.91,4225_824745.44,4770_164884.41
48,25.01.15,75867.61,9265.81,87.51,conventional,Chicago,4046_26117.56,4225_488218.44,4770_145882.24
49,18.01.15,95516.44,3311.71,37.57,conventional,Chicago,4046_24917.77,4225_533717.99,4770_140239.95
